"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2024","ED","Indian Education - Special Programs for Indian Children","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Indian Education Grants to Local Educational Agencies","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Innovative Approaches to Literacy; Promise Neighborhoods; and Full-Service Community Schools","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Javits Gifted and Talented Students Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Magnet Schools Assistance","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Migrant Education College Assistance Migrant Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Migrant Education High School Equivalency Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Migrant Education State Grant Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Minority Science and Engineering Improvement","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","National Resource Centers Program for Foreign Language and Area Studies or Foreign Language and International Studies Program and Foreign Language and Area Studies Fellowship Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","National Technical Institute for the Deaf","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Native Hawaiian Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Personnel Compensation and Benefits","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Program of Protection and Advocacy of Individual Rights","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Ready-To-Learn Television","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rehabilitation Long-Term Training","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rehabilitation Services Client Assistance Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rehabilitation Services Independent Living Services for Older Individuals Who are Blind","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rehabilitation Services Service Projects","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rehabilitation Services Vocational Rehabilitation Grants to States","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Research in Special Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Rural Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","School Safety National Activities (formerly, Safe and Drug-Free Schools and Communities-National Programs)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education - Personnel Development to Improve Services and Results for Children with Disabilities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education - Special Olympics Education Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education - State Personnel Development","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Educational Technology Media, and Materials for Individuals with Disabilities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Grants to States","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Parent Information Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Preschool Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Technical Assistance and Dissemination to Improve Services and Results for Children with Disabilities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Technical Assistance on State Data Collection","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education-Grants for Infants and Families","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Statewide Family Engagement Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Statewide Longitudinal Data Systems","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Strengthening Minority-Serving Institutions","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Student Support and Academic Enrichment Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Supported Employment Services for Individuals with the Most Significant Disabilities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Supporting Effective Educator Development Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Supporting Effective Instruction State Grants (formerly Improving Teacher Quality State Grants)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Teacher and School Leader Incentive Grants (formerly the Teacher Incentive Fund)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Teacher Education Assistance for College and Higher Education Grant (TEACH)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Teacher Quality Partnership Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Title I Grants to Local Educational Agencies","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Title I State Agency Program for Neglected and Delinquent Children and Youth","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Transition Programs for Students with Intellectual Disabilities into Higher Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Tribally Controlled Postsecondary Career and Technical Institutions","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","TRIO Educational Opportunity Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","TRIO McNair Post-Baccalaureate Achievement","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","TRIO Student Support Services","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","TRIO Talent Search","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","TRIO Upward Bound","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Twenty-First Century Community Learning Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","William D. Ford Federal Direct Loan Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EEOC","Pay and Benefits (Payroll)","Non-Compliant","3.0","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EEOC","Travel and Transportation - Equal Employment Opportunity Commission","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EEOC","Vendor Payments - Equal Employment Opportunity Commission","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EOP","Office of National Drug Control Policy (ONDCP) - Anti-Doping Activities","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EOP","Office of National Drug Control Policy (ONDCP) - High Intensity Drug Trafficking Areas (HIDTA)","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Clean School Bus","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Clean Water State Revolving Fund (CWSRF)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Commodities - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Contracts - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Disaster Relief Funds (2018)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Drinking Water State Revolving Fund (DWSRF)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Environmental Justice Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Grants - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Greenhouse Gas Reduction Fund (GGRF)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Payroll - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Purchase Cards - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Settlements - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Travel - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Water Infrastructure Finance and Innovation Act Program (WIFIA)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EXIM","Cash-control Disbursements","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EXIM","Long-term Authorizations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EXIM","Medium-term Authorizations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EXIM","Short-term Authorizations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Affordable Connectivity Program (ACP)","Non-Compliant","3.0","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Affordable Connectivity Program Outreach Grants","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","COVID-19 Telehealth","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Emergency Connectivity Fund (ECF)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Federal Communications Commission Operating Expenses","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Secured & Trusted Communications Network Reimbursement Program (STCNRP)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Telecommunications Relay Service","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Administrative Company (USAC) - Administrative Costs","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Fund - High Cost Legacy","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Fund - High Cost Modernized","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Fund - Lifeline","Non-Compliant","3.0","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Fund - Rural Health Care","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FCC","Universal Service Fund - Schools and Libraries","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FEC","Federal Election Campaign Act (FECA)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FERC","Payroll - Federal Energy Regulatory Commission","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FERC","Vendor/Contract - Federal Energy Regulatory Commission","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FTC","Payroll","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FTC","Vendor Contract","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GCRC","Comprehensive Plan Expenses","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GCRC","Comprehensive Plan Projects and Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GCRC","Spill Impact Projects and Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Acquisition Services Fund - Operating","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Acquisition Workforce Training","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Assisted Acquisition Services (AAS)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Building Operations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Construction and Acquisition of Facilities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Disaster Emergency Funds","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Employee Payments - General Services Administration","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Federal Citizen Services Fund (Reimbursable)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","General Supplies and Services (GSS)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Government-wide Policy (Reimbursable)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Government-wide Policy","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Information Technology Category","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Infrastructure Investment and Jobs Act","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Integrated Award Environment","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Multiyear 2021-2025 American Rescue Plan (ARP) Transferred Funds","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Office of Products and Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Operating Expenses (Direct)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Purchase Cards - General Services Administration","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Rental of Space","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Repairs and Alterations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Special Services and Improvements","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Technology Transformation Service","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Travel Cards","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Travel, Transportation, and Logistics Categories (TTL) Flow-Thru","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Working Capital Fund (Reimbursable)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Adoption and Legal Guardianship Incentive Payments","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Adoption Assistance","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Adoption Opportunities","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Affordable Care Act (ACA) Personal Responsibility Education Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
